,user_id,book_id,rating
77556,898,7170,4
77557,898,9195,4
77558,898,3899,3
77559,898,6005,3
77560,898,5800,3
77630,898,362,5
77632,898,516,5
77633,898,2504,5
77634,898,3942,5
77635,898,8214,5
77636,898,3995,5
77637,898,766,5
77638,898,1895,5
77639,898,1572,5
77640,898,2353,5
77641,898,2937,5
77642,898,2426,4
77643,898,2782,4
77644,898,7377,4
77645,898,8117,4
77646,898,9626,4
77647,898,8880,4
77648,349,4348,5
77685,853,1184,3
77686,853,87,4
77778,337,1681,5
77790,755,1055,4
77791,755,7586,3
77817,454,815,3
77949,183,3187,3
77956,184,6124,4
77957,472,125,4
77958,472,154,4
77959,472,2039,4
77960,472,1447,4
77961,472,620,3
78190,898,937,4
78191,898,4800,4
78193,898,682,4
78196,898,7662,4
78199,84,7639,5
78305,758,8457,5
78312,903,22,3
78313,246,45,4
78315,756,7586,3
78318,602,4064,4
78319,255,2975,5
78320,255,5,3
78321,255,316,3
78322,255,1976,3
78323,605,7856,3
78334,255,92,3
78335,255,1161,4
78336,255,8,3
78341,255,249,5
78342,255,3966,4
78345,255,4057,4
78346,255,2770,5
78348,255,323,5
78367,255,485,5
78369,255,177,4
78377,255,212,4
78378,255,3141,5
78379,255,9961,2
78385,255,100,5
78392,255,2967,5
78398,255,60,5
78399,255,213,3
78404,255,1144,3
78405,255,4079,4
78406,255,860,3
78407,255,1672,4
78408,255,662,4
78411,987,4584,4
78414,255,33,4
78415,255,635,3
78416,255,2584,3
78417,255,121,2
78418,255,508,4
78419,255,148,3
78420,255,45,4
78421,255,916,3
78422,255,501,3
78423,255,2288,4
78424,255,1888,5
78425,255,63,2
78426,255,4,5
78427,255,26,1
78428,255,10,3
78429,255,14,4
78430,255,32,5
78431,255,179,4
78432,255,4663,4
78436,255,225,4
78443,255,118,5
78648,411,489,5
78683,411,972,3
78684,411,590,3
78685,411,116,2
78686,411,529,3
78716,401,2220,4
78861,109,323,5
78866,818,258,3
78867,818,1853,3
78868,818,100,3
78869,818,1752,1
78870,472,92,4
78871,487,4994,4
78882,818,523,3
78884,385,867,3
78886,147,77,3
78891,620,430,4
78892,683,6594,3
79047,249,2304,3
79087,840,1238,4
79092,840,1735,3
79116,115,121,5
79129,3,13,2
79140,411,4902,4
79143,411,706,3
79144,411,315,1
79148,411,184,3
79150,411,8,5
79388,907,180,3
79389,907,6125,4
79390,907,9988,4
79393,605,2136,2
79394,605,6910,3
79395,605,4909,3
79396,116,3869,5
79398,349,956,4
79399,349,1255,2
79400,349,416,4
79401,380,27,4
79402,380,25,3
79403,380,18,5
79448,602,121,5
79449,602,1393,5
79450,602,7769,5
79472,654,8405,4
79561,380,941,5
79563,380,1135,5
79610,919,310,2
79622,919,38,5
79623,919,222,4
79625,919,1322,5
79627,919,371,1
79630,919,28,3
79631,919,32,3
79633,919,162,3
79634,919,709,4
79636,683,398,2
79637,683,15,3
79638,683,271,5
79639,683,2914,4
79699,687,9116,5
79724,293,50,5
79739,979,6995,2
79740,979,1303,3
79751,182,2,5
79752,182,18,5
79753,182,21,5
79754,182,24,5
79755,182,27,5
79756,182,23,5
79757,182,25,5
79758,182,328,5
79759,182,1007,5
79760,182,629,3
79761,182,122,5
79762,182,1426,4
79763,182,2233,5
79764,182,1102,5
79765,182,238,5
79766,182,11,4
79767,182,64,5
79768,182,1149,4
79769,182,4391,5
79770,182,3811,5
79771,182,896,5
79772,182,104,4
79773,182,331,5
79774,182,115,4
79775,182,150,3
79776,182,212,3
79778,182,2633,3
79779,182,1685,4
79781,182,895,2
80054,447,1892,4
80058,25,4640,4
80063,773,1434,3
80064,379,53,3
80068,249,1367,4
80069,182,81,3
80070,182,916,5
80071,182,178,5
80072,182,2288,3
80073,182,616,4
80077,182,33,5
80079,182,326,3
80080,182,221,5
80081,182,3831,3
80082,182,372,4
80083,182,101,4
80084,182,344,4
80085,182,38,5
80089,620,5057,3
80091,620,592,3
80157,182,674,4
80163,605,3550,2
80170,605,47,3
80195,605,411,4
80237,887,710,2
80238,887,3024,5
80402,380,489,3
80403,380,485,4
80404,380,213,5
80405,380,8946,3
80406,380,9858,3
80418,380,3577,4
80419,380,1977,5
80420,380,1975,3
80421,380,1774,4
80422,380,1549,2
80427,646,666,5
80510,912,251,5
80512,912,727,5
80514,912,2408,4
80515,912,7326,4
80518,912,881,3
80520,912,358,4
80521,912,157,5
80622,302,5730,5
80627,994,45,1
80628,994,4431,4
80694,683,115,4
80695,683,557,3
80779,930,10,4
80780,930,8025,4
80781,930,1380,5
80782,930,118,4
80783,930,14,3
80784,930,15,3
80785,930,138,2
80786,930,83,3
80787,930,179,5
80788,930,55,4
80789,930,407,2
80790,930,5101,5
80791,930,5863,3
80792,930,1312,3
80793,930,184,5
80794,930,335,4
80795,930,158,5
80796,930,373,4
80797,930,416,5
80799,930,7266,5
80800,930,2620,4
80817,930,2342,4
80821,930,6727,4
80824,930,408,4
80825,930,8,4
80827,930,5057,3
80828,930,1255,4
80829,930,1038,5
80831,930,386,5
80832,930,350,5
80833,930,117,4
80834,930,26,2
80835,930,1639,4
80836,930,577,5
80837,930,5500,2
80838,930,872,4
80839,930,50,4
80840,930,4103,2
80841,930,271,3
80842,930,1908,1
80843,930,2451,5
80844,930,828,5
80845,930,365,4
80877,380,323,5
80879,380,58,4
80886,380,270,3
80888,380,4260,1
80996,861,982,4
80998,861,53,1
81628,818,1315,3
81629,818,3,3
81630,447,6427,4
81739,380,699,4
81740,380,6822,4
81741,380,706,3
81854,907,557,4
82280,533,398,4
82303,954,1620,3
82372,412,84,4
82373,412,595,5
82374,412,15,4
82375,412,71,5
82376,412,934,5
82378,605,2031,4
82379,989,782,2
82380,989,25,4
82504,531,380,3
82505,531,40,3
82716,246,130,4
82753,480,326,4
82829,407,82,3
82830,407,38,4
82901,283,1645,5
82912,283,4274,4
82970,300,103,4
82971,300,158,2
82991,380,160,3
82992,380,3351,3
82994,620,3027,5
82995,620,1797,5
83000,380,5327,5
83001,380,8079,3
83002,380,7392,5
83010,603,27,3
83011,603,21,2
83012,603,25,5
83015,603,217,4
83056,758,741,5
83143,54,1021,4
83144,54,4390,3
83147,54,238,2
83150,54,186,4
83194,774,4390,3
83195,774,3610,3
83196,774,3011,4
83197,774,5427,4
83198,774,378,4
83224,818,782,3
83256,416,4614,2
83380,319,323,5
83394,319,766,5
83395,319,1895,5
83397,319,1572,5
83398,319,2353,5
83402,319,2937,5
83403,319,3086,5
83404,319,3396,5
83405,319,3395,5
83407,319,3660,5
83431,756,1084,3
83432,912,1282,4
83541,472,102,5
83542,472,8931,5
83555,318,7116,3
83568,885,1300,3
83570,229,234,4
83573,229,328,4
83574,229,6125,5
83776,253,1365,3
83780,977,13,5
83781,977,14,5
83782,977,4894,4
83784,977,55,5
83785,977,5783,3
83786,977,26,5
83787,977,9,5
83788,206,62,4
83806,977,48,5
83807,977,637,5
83808,977,1031,4
83809,977,2336,5
83842,977,969,2
84012,7,1873,4
84014,7,516,5
84018,74,709,4
84019,74,80,5
84195,300,8,4
84196,300,5244,4
84197,300,378,4
84202,289,165,5
84203,289,476,4
84204,289,4536,4
84694,101,150,4
84696,101,1675,4
84699,101,3237,4
84739,667,5155,4
84740,804,934,4
84747,249,284,4
84748,968,3985,5
84749,249,1250,3
84750,797,46,3
84762,724,407,4
84763,724,2284,3
84764,724,3703,3
84765,724,323,4
84766,724,2559,4
84767,724,7794,3
84768,724,3588,4
84769,724,115,4
84770,724,736,3
84771,724,8,5
84772,724,45,4
84773,724,1544,3
84774,724,121,4
84775,724,520,3
84776,724,1672,5
84777,724,483,3
84778,724,436,4
84779,724,11,4
84780,724,60,3
84781,724,378,4
84782,724,101,3
84783,724,94,5
84784,724,233,5
84785,724,1928,4
84786,724,1005,4
84788,724,737,3
84789,724,5101,5
84791,724,3560,3
84872,403,8802,4
84943,17,2465,5
84944,17,3560,4
84956,17,7063,5
84958,17,84,3
84959,17,693,3
84960,17,660,3
84961,17,487,3
84963,17,575,3
84964,17,3797,3
84965,17,1564,3
84966,17,5739,4
84967,17,6113,3
84968,17,123,4
84969,17,86,4
84970,17,227,4
84971,17,281,4
84972,17,343,4
84973,17,596,5
84974,17,833,3
84975,17,1037,3
84976,17,1057,3
84977,17,1573,5
84978,17,1245,3
84979,17,963,3
84980,17,2573,4
84981,17,628,4
84982,17,785,4
84983,17,1643,4
84984,17,2666,3
84985,17,2859,4
84986,17,424,5
84987,17,2259,5
84988,17,6688,5
84989,17,1100,5
84990,17,2827,4
84991,17,3533,3
84992,17,6276,4
84993,17,6533,3
84994,17,6975,3
84995,17,9866,4
84996,17,8399,5
84997,17,5061,5
84998,17,570,5
84999,17,795,5
85000,17,2193,3
85004,17,127,5
85005,17,211,5
85006,17,196,5
85007,17,484,3
85008,17,951,3
85012,17,374,5
85032,21,66,3
85033,21,9473,3
85034,380,2144,4
85035,380,972,3
85036,42,8214,3
85058,563,2215,3
85059,563,4815,3
85061,563,3871,3
85063,563,80,4
85068,563,93,4
85072,563,133,4
85073,563,1210,4
85075,563,1112,4
85076,563,2821,4
85078,563,3904,4
85081,563,3138,4
85085,563,4698,4
85087,563,5567,3
85096,563,1222,3
85097,563,59,3
85098,563,2315,3
85181,562,557,4
85363,155,25,4
85564,977,1079,4
85580,977,489,5
85599,818,63,3
85601,818,360,2
85603,818,5863,2
85604,818,35,3
85610,818,1365,2
85611,818,22,1
85612,818,28,2
85614,818,122,3
85617,818,325,3
85618,818,476,2
85619,818,301,1
85620,818,335,3
85621,818,129,2
85622,818,934,1
85623,818,529,3
85624,818,13,2
85626,818,26,2
85768,337,425,4
85769,337,1785,4
85855,547,4614,4
85980,912,401,5
85983,454,284,4
86058,875,1094,4
86153,917,264,3
86340,125,5978,4
86446,679,2547,4
86612,891,755,3
86800,392,111,1
86810,392,2136,3
86811,392,64,5
86822,392,3791,2
86823,392,122,4
86944,362,1796,4
86977,879,9936,2
86979,879,8152,3
87035,515,387,5
87036,515,2724,3
87136,76,1014,3
87143,76,629,3
87144,76,177,5
87145,76,43,4
87146,76,189,4
87147,76,23,4
87228,566,516,5
87229,232,8819,5
87230,232,3451,4
87231,232,7309,4
87232,232,6999,3
87237,790,25,5
87238,7,2931,4
87356,300,63,3
87445,561,1692,3
87446,561,2252,3
87447,561,179,5
87448,561,123,4
87493,780,1007,4
87518,380,8403,4
87621,954,2044,3
87622,954,4836,3
87704,818,103,4
87707,818,4746,3
87708,818,172,3
87709,977,2867,5
87710,977,8,5
87711,977,9762,5
87809,977,131,5
87810,977,4,5
87811,977,28,5
87861,443,8261,2
87866,443,115,4
87912,954,974,3
87913,954,360,3
87914,954,3504,3
87938,380,7616,5
87939,380,1041,5
88163,275,1970,4
88164,275,436,3
88165,275,574,4
88166,275,310,3
88167,554,635,1
88171,218,733,4
88174,780,1655,4
88175,379,248,5
88176,379,773,5
88177,379,714,3
88178,379,353,3
88179,379,29,2
88186,778,94,2
88187,778,2028,3
88190,780,508,4
88191,780,8160,4
88192,780,479,5
88193,780,6173,5
88194,780,867,4
88195,780,2539,3
88196,780,3945,4
88197,670,2615,4
88207,320,471,3
88208,853,67,5
88210,84,4899,3
88211,84,101,4
88212,84,3792,2
88215,954,3903,3
88338,462,9308,5
88345,462,4493,3
88380,679,2184,3
88381,679,242,4
88382,679,2398,3
88383,679,3066,4
88384,679,9,4
88420,487,1068,5
88437,142,538,3
88440,142,3889,5
88441,142,4772,3
88444,142,1121,4
88447,302,2902,5
88451,218,723,4
88625,182,1839,5
88628,182,82,3
88633,182,2465,3
88784,606,1392,3
88802,182,605,3
88812,226,1042,2
88813,226,54,4
88814,226,1444,3
88815,226,788,4
88816,226,15,3
88817,226,5716,4
88818,226,557,2
88819,226,205,2
88820,226,2025,4
88821,226,10,1
88822,226,1096,3
88823,226,3077,5
88824,226,8396,4
88825,226,715,4
88826,226,894,3
88827,226,9921,4
88828,226,4504,5
88829,226,2326,4
88830,226,8588,4
88831,226,2089,3
89032,638,5385,5
89039,337,3794,3
89220,7,2347,3
89221,7,48,5
89223,299,101,3
89243,380,6772,5
89244,380,114,3
89364,253,456,3
89457,253,219,5
89458,253,1937,2
89459,253,6880,4
89460,253,3552,3
89465,490,22,4
89466,490,5509,3
89467,490,344,4
89468,490,104,4
89469,490,6007,3
89475,215,212,4
89513,490,371,4
89532,490,38,4
89534,70,60,3
89544,490,484,2
89545,490,587,4
89627,818,292,3
89628,818,602,3
89629,818,332,3
89630,818,219,3
89632,818,49,3
89633,818,52,3
89644,490,5961,4
89645,490,2464,3
89652,581,127,4
89656,85,75,4
89657,85,5397,3
89658,85,148,3
89659,85,15,5
89660,85,2408,5
89661,85,196,4
89662,85,621,4
89667,85,25,4
89670,85,50,4
89671,85,10,4
89672,85,36,5
89674,85,29,5
89675,85,119,5
89676,85,42,5
89678,85,660,3
89679,85,1117,3
89681,85,2193,4
89682,85,2302,1
89686,85,570,5
89687,85,1421,4
89689,85,484,1
89690,85,1389,4
89691,85,951,4
89692,85,1124,4
89693,85,854,4
89698,85,76,4
89699,85,171,4
89731,401,67,4
89754,85,899,4
89756,85,3628,5
89758,85,89,4
89759,85,219,5
89761,85,117,4
89762,85,888,5
89764,85,173,4
89767,85,160,4
89773,85,2052,4
89774,85,1265,4
89775,85,490,4
89778,85,1383,5
89780,85,2597,5
89781,85,116,4
89782,85,7468,5
89784,85,102,5
89786,85,278,4
89787,85,373,5
89789,85,561,5
89791,85,28,5
89794,85,5089,4
89795,85,782,5
89796,85,306,3
89797,85,1402,4
89798,85,7232,3
89799,85,129,4
89800,85,413,3
89801,85,398,4
89803,85,43,3
89808,85,715,2
89809,85,229,4
89810,85,1571,4
89811,85,350,5
89812,85,121,4
89813,85,158,4
89816,85,272,5
89820,85,1205,4
89821,85,54,3
89822,85,337,3
89823,453,804,3
89824,453,354,4
89828,453,576,4
89829,453,4592,2
89830,453,323,5
89831,453,7606,3
89832,453,4727,4
89848,284,4443,4
89851,284,723,3
90014,380,7635,3
90015,380,4870,1
90016,380,1750,2
90017,380,154,4
90257,7,79,4
90261,7,696,3
90379,614,951,4
90380,614,1124,3
90383,614,118,4
90384,751,1107,2
90386,751,550,4
90387,751,2136,4
90465,304,401,4
90466,304,130,3
90467,304,63,3
90468,304,209,3
90469,304,35,4
90591,782,1312,4
90593,782,2274,3
90594,782,1299,5
90596,782,9083,3
90629,850,4942,5
90630,850,430,5
90631,850,2903,5
90633,977,839,5
90634,977,248,5
90635,977,29,5
90636,977,530,5
90637,977,154,5
90638,977,9078,5
90639,977,260,5
90640,977,680,5
90642,977,2327,4
90645,977,479,4
90738,176,653,3
90739,176,53,3
90740,176,345,3
90741,176,937,5
90742,176,42,4
90743,176,361,3
90744,176,177,4
90754,54,1537,3
90815,564,180,3
90833,85,1570,4
90837,85,3033,4
90846,253,635,4
90847,253,70,5
90848,253,8189,4
90858,253,148,5
90862,253,6299,1
90863,253,453,4
90864,253,407,3
90866,253,499,3
90867,253,57,2
91231,214,468,3
91238,774,1063,4
91239,774,265,3
91240,774,44,5
91241,774,700,4
91242,774,1501,4
91247,555,1573,3
91391,717,54,4
91392,717,599,4
91393,717,682,5
91394,717,95,5
91395,717,427,3
91433,726,82,4
91434,726,5,5
91440,462,1144,4
91450,648,67,3
91451,648,46,2
91452,648,40,3
91453,648,1796,2
91454,648,137,3
91455,648,463,3
91456,648,712,2
91457,648,864,2
91458,648,39,4
91475,994,1408,5
91562,624,1049,3
91563,624,3570,3
91564,624,5175,4
91814,68,180,3
91815,68,4862,3
91816,68,35,2
91817,68,699,3
91897,818,9,2
91899,818,273,2
91900,818,38,2
91901,818,148,3
91954,379,5515,5
92031,319,3082,5
92079,935,4660,3
92080,935,941,4
92081,935,1079,2
92082,935,95,3
92083,935,427,3
92084,935,375,2
92085,935,587,3
92086,935,249,3
92087,935,181,2
92088,935,664,3
92089,935,4081,2
92090,935,2257,3
92091,935,3033,3
92092,935,9623,2
92093,935,3210,2
92094,935,701,2
92095,935,94,2
92096,935,233,2
92097,935,121,3
92098,935,45,3
92099,935,498,3
92100,935,1561,3
92101,935,115,2
92102,935,5,2
92103,935,79,3
92104,935,341,3
92105,935,4,3
92106,935,1581,3
92107,935,3091,3
92108,935,503,3
92109,935,2536,2
92110,935,5470,2
92111,935,6509,2
92112,935,13,2
92113,935,14,2
92114,935,48,3
92115,935,637,3
92116,935,1980,3
92117,935,276,3
92118,935,432,3
92119,935,789,3
92120,935,890,3
92121,935,103,3
92122,935,413,3
92123,935,1953,2
92124,935,109,3
92125,935,80,3
92126,935,59,3
92127,935,1877,2
92129,935,229,3
92133,935,289,4
92134,935,2015,3
92136,935,1598,3
92139,935,398,2
92143,935,2004,3
92146,935,28,3
92157,935,3646,3
92158,935,3546,3
92163,935,38,3
92164,935,1434,3
92204,469,468,3
92205,469,538,4
92206,469,7716,3
92207,469,453,4
92208,469,1048,4
92210,469,881,3
92211,469,219,5
92229,284,8418,5
92242,780,66,4
92244,780,1234,3
92245,780,604,4
92247,780,10,4
92248,780,9171,3
92249,780,9000,3
92250,780,650,4
92251,780,6304,4
92252,780,9186,3
92253,780,3018,4
92254,780,800,4
92255,780,136,3
92256,780,4400,3
92257,780,1426,3
92258,780,616,3
92259,780,1149,4
92260,780,331,3
92261,780,381,4
92262,780,829,3
92263,780,1094,4
92264,780,8439,2
92265,780,261,3
92266,780,795,4
92267,780,663,5
92268,780,80,4
92275,826,115,3
92276,826,1021,5
92279,385,662,4
92281,643,1163,4
92282,643,1289,4
92283,643,1225,4
92294,300,9405,4
92308,122,66,3
92309,122,116,3
92310,122,614,5
92339,689,4859,5
92368,935,3892,3
92369,935,2738,3
92370,935,6726,2
92371,620,35,3
92379,758,4068,5
92468,605,4005,4
92591,452,2440,4
92592,452,40,4
92647,70,162,4
92648,773,2482,5
92667,959,11,3
92676,990,5926,3
92778,946,1960,2
92779,946,3560,5
92836,367,115,3
93135,515,2680,4
93136,515,2240,3
93296,411,629,3
93297,42,878,4
93298,42,130,4
93386,935,2478,3
93388,935,1547,3
93389,935,395,3
93390,935,54,2
93392,935,2063,2
93482,679,2491,3
93483,679,2045,3
93484,679,1262,4
93661,299,8446,3
93679,669,25,4
93949,954,233,3
93951,15,2897,5
93952,472,8782,4
93959,646,609,4
93960,42,6772,5
93961,42,706,2
93989,300,629,3
94066,123,7959,2
94081,311,8174,2
94123,91,3351,1
94124,91,2521,1
94135,706,9302,4
94136,706,4614,3
94137,706,212,4
94290,942,6274,5
94295,626,397,3
94459,42,32,3
94486,898,297,5
94487,898,97,4
94488,898,3820,4
94515,380,1113,5
94516,378,323,3
94517,378,42,4
94518,378,25,5
94604,462,1856,2
94606,462,2233,3
94608,462,3588,5
94609,462,4937,5
94611,462,2985,4
94612,462,793,5
94617,462,184,4
94618,462,335,5
94619,462,158,4
94621,462,373,5
94622,462,416,4
94623,462,2620,4
94624,462,2741,3
94625,462,1938,3
94627,462,7266,4
94629,462,1196,5
94630,462,1530,4
94631,462,3739,4
94632,462,8099,5
94633,462,9198,2
94672,462,219,5
94673,462,332,2
94674,462,347,5
94675,462,292,5
94676,462,542,5
94677,462,602,5
94678,462,641,2
94679,462,37,5
94718,220,516,4
94719,220,405,4
94720,220,70,5
94721,670,219,5
94722,234,167,5
94821,42,653,5
94822,42,14,3
94831,42,1178,2
94836,42,5374,4
94856,396,417,3
94865,403,316,4
94866,416,40,4
95064,679,3223,3
95122,415,228,5
95123,415,4274,5
95145,614,84,4
95146,614,5134,2
95150,706,4047,3
95151,706,6364,3
95152,706,2679,4
95154,706,6335,3
95175,826,1752,5
95176,826,2994,3
95234,885,3802,4
95287,976,6389,3
95294,649,369,5
95295,687,3229,4
95324,971,82,5
95325,971,688,4
95339,385,659,3
95519,749,9688,4
95521,379,672,5
95522,608,186,3
95557,10,4531,4
95591,818,67,3
95628,975,328,4
95636,726,341,4
95639,407,104,3
95644,547,6307,4
95649,935,919,2
95650,935,2875,3
95651,935,4250,3
95652,935,371,2
95653,178,3966,3
95674,411,4014,4
95685,751,7418,4
95687,751,4328,3
95688,229,3634,3
95689,229,1685,4
95690,229,331,3
95691,229,616,5
95704,229,1149,4
95828,9,1083,4
95835,610,1843,3
95836,743,1949,2
95837,610,8519,3
95868,218,1135,4
95954,918,150,4
95955,918,154,4
95956,918,2240,3
95957,918,297,4
95960,918,10,4
96006,679,2746,4
96015,679,550,4
96016,454,46,5
96017,679,2375,5
96018,679,6695,4
96019,679,2517,4
96163,758,8279,5
96164,758,716,5
96232,594,6307,5
96320,399,3504,3
96378,658,2353,5
96379,658,2937,5
96380,658,3086,5
96381,658,1572,5
96382,658,1895,5
96383,658,766,5
96384,658,158,4
96385,658,85,4
96397,978,4788,4
96398,978,2044,4
96399,978,4836,4
96574,803,6317,5
96575,803,1238,4
96576,803,495,5
96577,803,7155,4
96578,803,7093,3
96579,803,467,4
96580,803,22,4
96588,379,2709,3
96589,379,25,5
96729,411,4260,1
96730,411,699,2
96738,538,136,4
96739,538,2257,3
96848,393,1835,3
96849,393,2806,3
96850,393,5326,2
96851,393,1645,4
96872,393,4369,4
96873,393,1389,4
96874,393,854,4
96876,393,1124,3
96878,393,951,5
96880,393,484,5
96882,393,196,5
96887,393,1299,5
96888,393,1503,5
96890,393,2025,3
96891,393,2274,4
96892,393,2172,4
96893,393,3027,4
96894,393,3428,5
96895,393,4316,2
96896,393,4872,2
96897,393,65,5
96898,393,405,5
96899,393,297,5
96900,393,1074,4
96901,393,1676,3
96902,393,1704,4
96903,393,2098,4
96904,393,3133,2
96905,393,3600,3
96906,393,3068,3
96907,393,2552,5
96908,393,3202,3
96909,393,4517,3
96910,393,5330,3
96911,393,499,5
96912,393,5238,4
96913,393,5128,3
96914,393,2385,5
96915,393,3291,5
96916,393,4182,5
97022,628,3366,5
97023,628,4,5
97024,628,790,3
97026,628,3628,5
97027,628,1788,5
97028,628,4483,5
97029,628,5207,5
97030,628,6920,5
97031,628,1010,5
97032,628,6361,5
97033,628,5580,5
97035,628,306,3
97036,628,22,3
97043,361,3535,4
97045,361,959,5
97048,361,5928,3
97049,361,9363,1
97050,361,7214,4
97060,361,1521,4
97061,361,4042,4
97062,361,1590,5
97063,361,1825,5
97064,361,2049,4
97065,361,200,5
97066,361,339,5
97067,361,171,2
97068,361,553,2
97069,361,3628,5
97070,361,76,2
97071,361,8937,2
97072,361,117,5
97073,361,512,5
97074,361,138,3
97075,361,78,2
97077,361,5,4
97078,361,496,1
97079,361,219,4
97080,361,71,2
97081,361,43,2
97082,361,725,4
97083,361,232,5
97084,361,125,4
97085,361,29,2
97086,361,154,5
97087,361,353,2
97088,361,804,3
97089,361,855,3
97093,361,2879,5
97098,361,2365,5
97099,361,2680,3
97101,361,9974,5
97111,361,2903,4
97112,989,2063,4
97113,898,2674,4
97114,898,2170,3
97117,656,1458,5
97118,656,4398,3
97217,624,8062,4
97218,624,8087,3
97219,624,7282,4
97220,624,9711,4
97221,624,3578,4
97222,624,9408,4
97348,257,160,3
97473,304,11,4
97594,947,2815,3
97614,399,8189,3
97671,654,501,4
97672,654,3171,5
97673,654,526,4
97674,574,4531,4
97678,887,3302,4
97679,887,5742,4
97680,887,7960,3
97681,887,6756,5
97682,887,1791,3
97683,887,4233,4
97684,887,4136,4
97693,574,3092,2
97694,32,1021,5
97711,472,4388,4
97866,579,300,4
97929,304,4974,3
97930,59,8,4
97931,59,5374,3
97932,304,272,4
97933,59,172,4
97934,59,2716,4
98118,493,4686,5
98119,493,6828,4
98260,879,167,3
98270,891,3826,3
98271,891,3063,3
98272,891,5463,3
98273,891,4650,3
98274,891,4534,3
98296,530,595,2
98297,987,3856,4
98304,255,3207,5
98332,330,493,3
98333,758,5952,5
98339,520,46,3
98340,520,40,3
98341,520,916,3
98342,379,2269,5
98343,246,612,3
98345,581,4398,4
98426,626,1645,3
98427,76,1332,4
98466,311,6049,2
98467,311,1121,4
98488,176,80,5
98489,176,4068,3
98495,155,1996,3
98509,36,111,3
98510,36,54,3
98526,36,60,3
98630,307,408,4
98631,307,82,4
98634,182,3550,4
98635,182,273,5
98637,616,653,4
98643,386,80,5
98694,7,377,4
98715,826,81,5
98898,187,2124,4
98899,187,1515,4
98900,187,4441,5
98917,122,5994,5
98918,607,126,5
98919,607,1105,4
98920,607,1262,4
99244,10,127,3
99245,818,1796,3
99247,606,3357,3
99248,606,4057,4
99249,606,3761,4
99293,826,959,3
99294,826,3022,5
99295,848,45,2
99296,848,323,5
99297,848,58,5
99298,848,590,4
99299,848,160,4
99300,848,1681,5
99301,848,7074,5
99302,848,248,5
99303,848,483,5
99304,848,8,3
99305,848,516,5
99306,848,171,5
99307,848,230,4
99308,848,471,5
99309,848,76,5
99310,848,10,5
99311,848,148,5
99312,848,3322,5
99313,848,66,5
99314,848,25,5
99315,848,916,4
99316,848,27,4
99317,848,2,5
99318,848,24,4
99319,848,21,5
99320,848,18,5
99321,848,23,5
99322,848,469,4
99323,848,62,5
99324,848,368,5
99325,848,480,5
99326,848,4,5
99327,848,982,5
99328,848,6496,4
99329,848,50,5
99330,848,85,5
99331,848,278,5
99332,848,786,4
99333,848,855,5
99334,848,839,3
99335,848,804,5
99336,848,773,5
99337,848,3700,5
99338,848,1885,2
99339,848,3948,4
99340,848,5540,5
99341,848,6530,5
99342,848,714,5
99343,848,8896,2
99344,848,6417,2
99345,848,701,5
99346,848,1084,4
99347,848,1664,5
99348,848,2257,5
99349,848,478,4
99350,848,3210,5
99351,848,941,5
99352,848,150,5
99353,848,860,5
99354,848,620,4
99355,848,606,5
99356,848,898,2
99357,848,696,5
99358,848,1533,3
99359,848,1217,2
99360,848,6665,4
99361,848,167,5
99362,848,2170,5
99363,848,377,3
99364,848,5830,5
99366,284,11,3
99367,679,316,4
99422,764,2914,4
99423,764,682,2
99424,764,70,5
99425,232,233,5
99426,232,1056,4
99427,232,453,5
99428,764,4836,4
99473,795,160,4
99474,795,590,4
99475,795,2600,3
99476,795,103,4
99562,935,8886,3
99563,620,4316,4
99574,935,3923,2
99619,515,1598,5
99621,515,1570,4
99623,187,258,5
99748,935,1465,3
99749,935,55,3
99750,935,5527,3
99752,935,107,2
99753,935,420,2
99754,935,44,2
99755,935,1048,3
99760,935,53,3
99761,935,345,2
99763,935,3063,2
99801,935,1681,3
99802,935,4503,2
99803,935,559,2
99804,935,547,2
99809,935,424,3
99810,935,2259,2
99811,935,6688,2
99812,935,439,3
99814,253,378,4
99816,950,6777,5
99818,950,3767,4
99822,950,234,4
99826,950,4894,4
99834,950,2328,4
99835,950,1571,3
99837,950,499,3
99838,950,5238,4
99839,950,306,4
99840,950,160,4
99845,950,1468,2
99846,950,269,3
99847,950,3381,5
99848,950,1492,4
99849,950,4822,4
99882,935,284,3
99883,935,26,3
99884,935,9,3
99885,935,145,2
99886,935,170,2
99890,226,4064,4
99891,226,8760,5
99892,226,1299,4
99893,226,21,3
99894,226,24,3
99895,226,2,3
99896,226,18,3
99897,226,23,3
99898,226,5088,4
99899,226,3068,3
99900,226,5330,4
99901,226,9972,4
99902,226,2172,4
99903,226,2552,2
99904,226,4729,5
99905,226,2191,5
99906,226,5604,5
99907,226,574,5
99908,226,9391,3
99913,300,4602,4
99985,367,3456,4
100075,476,42,5
100077,476,245,5
100081,476,335,4
100084,476,85,5
100085,476,117,5
100086,476,28,4
100089,476,515,4
100091,476,83,3
100092,476,361,3
100093,476,160,3
100098,476,33,4
100099,476,119,4
100100,476,688,3
100101,476,3504,4
100102,476,45,4
100103,476,14,5
100104,476,57,3
100105,476,43,5
100106,476,26,1
100107,476,13,5
100108,476,35,2
100109,476,100,3
100110,476,11,4
100111,476,8,5
100112,476,6003,5
100113,476,410,5
100114,476,1068,4
100115,476,10,5
100116,476,4,5
100117,476,150,4
100118,476,255,5
100119,476,287,5
100120,476,704,4
